DatasetName	SSA_SMA	HEL_LEL	MCS_SCS	MG_IES	OMIM_IES	UNIPROT_IES	BioGRID_IES	Reactomepathway_IES	IntAct_IES
26954557	18.0	null	18.0	19.0	19.0	17.0	null	null	null
25063198	null	null	18.0	null	null	null	null	null	null
18456723	null	17.0	18.0	null	null	17.0	null	null	null
25087164	null	null	null	null	19.0	null	null	null	null
23012439	11.371822996989852	11.967380999908727	null	null	14.797029427748917	14.046044340536035	null	null	null
26797144	null	null	18.0	null	null	null	null	null	null
23736855	null	null	null	null	19.0	17.0	null	null	null
18456718	null	null	18.0	null	null	null	null	null	null
18456719	18.0	null	18.0	null	null	null	6.451154692986912	7.090836874781146	null
9140396	18.0	null	null	19.0	null	17.0	null	null	null
9140397	18.0	null	null	null	null	17.0	null	null	null
18755274	null	17.0	null	null	null	null	null	null	null
27942778	null	17.0	18.0	19.0	19.0	null	null	null	null
17420318	null	17.0	18.0	19.0	19.0	17.0	null	null	null
10724175	null	null	18.0	null	null	null	null	null	null
17420317	null	17.0	18.0	null	null	17.0	null	null	null
12148092	null	17.0	18.0	19.0	19.0	17.0	null	null	null
9302173	null	null	18.0	19.0	null	17.0	null	null	null
8896572	null	17.0	18.0	null	19.0	17.0	null	null	null
8896573	12.470435285657961	null	null	null	19.0	17.0	null	null	null
10712197	null	17.0	18.0	19.0	19.0	17.0	null	null	null
27080739	null	null	null	19.0	19.0	17.0	null	null	null
24675634	11.084140924538072	null	null	null	null	null	null	10.0	null
12631110	null	null	null	null	null	17.0	null	null	null
17275163	null	17.0	null	null	null	null	null	null	null
8595405	null	null	18.0	null	null	17.0	null	null	null
26197978	null	null	null	19.0	19.0	null	null	null	null
27868399	null	null	18.0	19.0	19.0	null	null	null	null
8595408	null	17.0	18.0	19.0	19.0	17.0	null	null	null
8595410	11.777288105098016	null	null	null	null	12.947432051867926	null	null	null
20203623	null	null	18.0	null	null	null	null	null	null
17503326	11.777288105098016	null	null	null	null	null	null	null	null
29460029	null	null	null	null	null	17.0	null	null	null
12631109	null	null	null	null	13.410735066629027	null	null	null	null
29907798	null	17.0	18.0	19.0	19.0	17.0	null	null	null
12633764	null	17.0	18.0	19.0	19.0	17.0	null	null	null
22815480	null	17.0	18.0	null	null	null	null	null	null
10993647	null	null	18.0	19.0	19.0	17.0	null	null	null
21394101	null	null	null	19.0	19.0	null	null	null	null
17106690	null	null	18.0	null	null	17.0	null	null	null
17407387	null	null	null	null	19.0	17.0	null	null	null
5823961	null	null	18.0	19.0	19.0	17.0	null	null	null
7477983	null	17.0	18.0	19.0	19.0	17.0	null	null	null
22592081	null	null	11.98791025242275	null	null	null	null	null	null
10968777	null	17.0	18.0	19.0	19.0	17.0	null	null	null
30054272	null	null	18.0	19.0	19.0	null	null	null	null
8595427	null	17.0	18.0	19.0	19.0	17.0	null	null	null
21396578	10.678675816429907	10.021470850853413	10.88929796375464	13.341721377888732	13.410735066629027	12.25428487130798	null	null	null
21396577	null	null	null	19.0	19.0	17.0	null	null	null
23291587	10.678675816429907	11.967380999908727	11.294763071862805	null	null	null	null	null	null
12584176	null	null	null	null	null	null	10.0	null	null
21396583	18.0	null	18.0	19.0	19.0	14.200195020363294	6.451154692986912	10.0	null
2363717	null	17.0	null	null	null	17.0	null	null	null
16549777	null	null	18.0	null	19.0	17.0	null	null	null
8595431	null	null	null	null	null	17.0	null	null	null
18466103	null	null	null	null	null	null	7.1443018735468575	10.0	null
1985460	null	17.0	18.0	19.0	19.0	17.0	null	null	null
24939608	null	17.0	18.0	19.0	19.0	17.0	null	null	null
10689183	null	null	18.0	19.0	19.0	17.0	null	null	null
21396585	null	null	18.0	19.0	19.0	17.0	null	null	null
23734073	null	null	18.0	19.0	19.0	17.0	null	null	null
21396584	null	null	18.0	19.0	null	null	null	null	null
21154482	null	null	18.0	19.0	19.0	17.0	null	null	null
16574721	12.470435285657961	null	null	null	null	null	null	null	null
7729958	11.777288105098016	null	null	null	null	null	null	null	null
16332659	11.489606032646236	null	null	null	null	null	null	null	null
25077900	18.0	null	18.0	19.0	19.0	17.0	null	null	null
20071346	null	null	18.0	null	null	null	null	null	null
10232591	18.0	null	null	null	null	null	null	null	null
20071347	18.0	null	null	null	null	null	null	null	null
10993717	null	null	18.0	null	null	17.0	null	null	null
25065913	null	null	null	null	null	17.0	null	null	null
28449065	null	null	null	null	19.0	17.0	null	null	null
11439091	null	17.0	18.0	null	null	17.0	null	null	null
28716623	9.985528635869962	null	11.98791025242275	19.0	19.0	17.0	null	null	null
15647764	null	null	18.0	19.0	19.0	null	null	null	null
10942115	null	null	null	null	19.0	17.0	null	null	null
22677543	null	null	18.0	19.0	19.0	17.0	null	null	null
20964665	null	null	18.0	19.0	null	17.0	null	null	null
23773660	null	null	18.0	19.0	19.0	17.0	null	null	null
12800193	18.0	null	null	null	null	null	null	null	null
16307661	null	17.0	18.0	null	null	17.0	null	null	null
17919464	null	null	18.0	19.0	19.0	17.0	null	null	null
15466642	null	17.0	18.0	null	null	17.0	null	null	null
15466643	null	11.967380999908727	null	null	19.0	17.0	null	null	null
28234597	null	null	18.0	null	null	null	null	null	null
16332676	null	null	18.0	19.0	19.0	17.0	null	null	null
14564670	null	null	18.0	19.0	19.0	17.0	null	null	null
28488682	null	17.0	null	null	null	null	null	null	null
17704778	11.084140924538072	null	null	null	13.410735066629027	null	null	null	null
20022356	null	null	18.0	19.0	19.0	17.0	null	null	null
17704776	10.390993743978127	null	null	null	13.410735066629027	12.947432051867926	null	null	null
20398908	12.182753213206182	null	null	null	null	null	null	null	null
20350966	null	null	18.0	null	null	17.0	null	null	null
22628566	null	null	18.0	null	null	null	null	null	null
11320206	null	null	18.0	null	null	17.0	null	null	null
8980283	null	null	18.0	19.0	19.0	17.0	null	null	null
15200513	null	null	18.0	null	19.0	17.0	null	null	null
14564667	null	null	18.0	null	19.0	null	null	null	null
22205389	11.084140924538072	17.0	null	19.0	null	17.0	null	null	null
18454148	null	null	null	null	null	17.0	null	null	null
27114410	null	17.0	11.98791025242275	19.0	19.0	17.0	null	null	null
2833855	null	null	18.0	null	null	17.0	null	null	null
15623792	null	null	null	null	19.0	null	null	null	null
24952648	null	null	18.0	null	null	null	null	null	null
15177666	11.084140924538072	null	null	null	null	17.0	null	null	null
11846744	null	17.0	18.0	19.0	null	17.0	null	null	null
22628558	null	null	null	null	19.0	17.0	null	null	null
22815559	null	null	18.0	19.0	19.0	17.0	null	null	null
21949523	null	17.0	18.0	null	null	17.0	null	null	null
11846737	null	null	null	19.0	19.0	17.0	null	null	null
12187509	null	null	18.0	19.0	null	17.0	null	null	null
28753627	null	17.0	18.0	19.0	19.0	17.0	null	null	null
20697050	null	17.0	18.0	null	null	17.0	null	null	null
18045533	null	17.0	18.0	19.0	19.0	17.0	null	null	null
20697052	null	null	18.0	null	null	null	null	null	null
24891338	null	17.0	18.0	null	19.0	17.0	null	null	null
15623763	18.0	null	18.0	19.0	19.0	17.0	null	null	null
10496074	null	17.0	18.0	null	null	17.0	null	null	null
12851778	null	null	null	null	null	null	6.228011141672702	4.950770711284875	null
2542247	null	null	18.0	null	19.0	17.0	null	null	null
20359319	null	17.0	18.0	19.0	19.0	17.0	null	null	null
26158450	11.084140924538072	null	12.681057432982694	19.0	null	null	null	null	null
24638895	11.084140924538072	null	null	null	null	17.0	null	null	null
26545878	null	null	null	null	19.0	null	null	null	null
26545877	null	17.0	18.0	19.0	19.0	17.0	null	null	null
8137822	null	null	null	null	null	17.0	null	null	null
2050764	18.0	null	null	19.0	19.0	null	null	null	null
24138988	null	null	18.0	null	null	null	null	null	null
7296877	null	null	18.0	19.0	19.0	17.0	null	null	null
22340599	18.0	11.967380999908727	12.681057432982694	19.0	19.0	17.0	null	null	null
23036488	null	17.0	null	null	null	null	null	null	null
2568862	null	null	18.0	19.0	19.0	17.0	null	null	null
26543203	null	null	18.0	19.0	19.0	17.0	null	null	null
2568861	null	null	18.0	19.0	19.0	17.0	null	null	null
10340403	null	null	null	null	null	17.0	null	null	null
7294224	null	17.0	18.0	null	null	null	null	null	null
19550437	null	null	18.0	19.0	19.0	17.0	null	null	null
18635443	null	null	18.0	19.0	19.0	17.0	null	null	null
9507389	null	17.0	18.0	null	19.0	17.0	null	null	null
18491132	null	17.0	18.0	null	null	null	null	null	null
21876083	null	null	18.0	null	null	null	null	null	null
17143585	null	null	null	null	null	17.0	null	null	null
5896945	null	null	18.0	null	null	17.0	null	null	null
26820064	null	11.967380999908727	null	19.0	19.0	null	null	null	null
16897084	null	17.0	18.0	null	null	17.0	null	null	null
10545596	null	null	18.0	null	null	17.0	null	null	null
26567097	null	null	18.0	19.0	19.0	17.0	null	null	null
7951261	null	17.0	18.0	19.0	null	17.0	null	null	null
21321189	11.371822996989852	null	null	null	null	null	null	null	null
10545598	12.875900393766127	null	null	19.0	19.0	17.0	null	null	null
7951259	null	null	18.0	19.0	19.0	17.0	null	null	null
21962519	10.678675816429907	null	null	null	null	null	null	null	null
11320258	12.875900393766127	null	12.681057432982694	null	null	null	null	null	null
7951252	null	null	18.0	null	null	17.0	null	null	null
21276947	null	null	null	19.0	19.0	17.0	null	null	null
24940677	null	null	18.0	null	null	17.0	null	null	null
23097495	null	null	null	19.0	19.0	null	null	null	null
29330883	null	17.0	18.0	19.0	null	17.0	null	null	null
25364290	18.0	null	12.681057432982694	null	null	null	null	null	null
24940672	null	null	18.0	19.0	19.0	17.0	null	null	null
19659762	null	null	18.0	19.0	19.0	17.0	null	null	null
21937588	18.0	null	null	null	null	17.0	null	null	null
11895778	null	null	18.0	19.0	19.0	17.0	null	null	null
26411453	null	17.0	18.0	null	null	17.0	null	null	null
3005800	null	null	null	null	null	17.0	null	null	null
14991055	12.470435285657961	null	null	null	19.0	17.0	null	null	null
22073189	null	null	null	19.0	null	17.0	null	null	null
26435415	null	null	18.0	null	null	null	null	null	null
14574005	null	null	18.0	19.0	null	17.0	null	null	null
23085491	null	null	18.0	19.0	19.0	17.0	null	null	null
21288981	null	null	18.0	null	null	17.0	null	null	null
10606845	null	null	18.0	null	null	17.0	null	null	null
24913064	null	17.0	18.0	19.0	19.0	17.0	null	null	null
1544366	null	null	18.0	19.0	19.0	17.0	null	null	null
22689593	11.371822996989852	null	null	13.341721377888732	13.410735066629027	12.947432051867926	null	null	null
10942104	null	null	18.0	19.0	null	null	null	null	null
11297581	null	null	18.0	19.0	19.0	17.0	null	null	null
27222292	null	null	null	null	null	17.0	null	null	null
7951228	null	17.0	18.0	null	null	17.0	null	null	null
27222290	null	null	18.0	null	null	null	null	null	null
29112700	null	17.0	18.0	19.0	null	17.0	null	null	null
21949590	18.0	null	null	null	null	null	null	null	null
23085483	null	17.0	18.0	null	null	17.0	null	null	null
21262361	11.084140924538072	null	11.98791025242275	null	null	null	null	null	null
16330021	11.777288105098016	null	null	null	null	null	null	null	null
23472874	null	17.0	null	null	null	null	null	null	null
19934034	null	null	18.0	null	null	null	null	null	null
10498624	null	17.0	null	19.0	19.0	17.0	null	null	null
22960362	null	null	18.0	19.0	null	17.0	null	null	null
11297579	null	17.0	18.0	19.0	19.0	17.0	null	null	null
7512862	null	null	18.0	null	null	17.0	null	null	null
7951216	null	null	18.0	19.0	19.0	17.0	null	null	null
11439000	null	17.0	18.0	19.0	19.0	17.0	null	null	null
7951214	null	null	18.0	null	null	17.0	null	null	null
11442643	null	null	18.0	null	null	17.0	null	null	null
11403039	null	null	null	19.0	19.0	17.0	null	null	null
11442647	null	null	18.0	null	null	17.0	null	null	null
9916135	null	null	18.0	null	null	17.0	null	null	null
22484412	null	null	18.0	19.0	19.0	17.0	null	null	null
3277781	12.470435285657961	null	null	null	null	null	null	null	null
17554762	null	17.0	18.0	null	null	17.0	null	null	null
22960338	10.678675816429907	null	null	null	null	null	null	null	null
24215460	null	null	18.0	19.0	19.0	17.0	null	null	null
19635794	18.0	null	18.0	null	null	null	null	null	null
7951246	null	null	null	19.0	19.0	17.0	null	null	null
7522211	null	17.0	null	null	19.0	17.0	null	null	null
7951242	null	null	null	19.0	19.0	17.0	null	null	null
16682546	null	null	18.0	19.0	null	17.0	null	null	null
26411495	null	null	null	null	19.0	17.0	null	null	null
17094069	11.777288105098016	null	null	null	null	null	10.0	null	null
15716043	null	null	null	null	null	null	10.0	10.0	null
26506222	null	null	null	null	19.0	null	null	null	null
22087647	null	null	18.0	null	null	null	null	null	null
7509236	null	null	null	19.0	19.0	17.0	null	null	null
27388993	null	null	18.0	null	null	17.0	null	null	null
16329078	null	null	18.0	19.0	19.0	17.0	null	null	null
18708744	null	17.0	18.0	null	null	17.0	null	null	null
24100324	null	17.0	null	19.0	19.0	17.0	null	null	null
7926294	null	null	null	null	null	17.0	null	null	null
24553428	null	null	null	null	null	17.0	null	null	null
27472835	11.084140924538072	null	18.0	null	null	null	10.0	10.0	null
7837766	null	17.0	18.0	19.0	null	17.0	null	null	null
10606881	null	null	18.0	19.0	19.0	17.0	null	null	null
26291284	null	17.0	18.0	19.0	19.0	17.0	null	null	null
12958597	null	17.0	null	null	19.0	17.0	null	null	null
11114196	null	null	18.0	null	null	null	null	null	null
12958596	null	null	null	null	null	17.0	null	null	null
20227500	null	null	18.0	null	null	null	null	null	null
18297069	null	17.0	null	null	19.0	null	null	null	null
27222248	12.182753213206182	13.065993288576836	10.60161589130286	null	null	12.947432051867926	null	null	null
24311251	null	17.0	null	null	null	17.0	null	null	null
26930420	18.0	null	12.681057432982694	19.0	19.0	17.0	null	null	null
18179901	null	17.0	null	null	19.0	17.0	null	null	null
25864073	null	17.0	18.0	19.0	19.0	17.0	null	null	null
18407919	null	null	11.98791025242275	null	19.0	17.0	null	null	null
19224587	null	17.0	18.0	null	null	17.0	null	null	null
9389851	null	null	18.0	null	null	17.0	null	null	null
8027558	null	null	null	null	null	17.0	null	null	null
18297070	null	null	null	19.0	19.0	17.0	null	null	null
15322983	11.084140924538072	null	null	null	null	17.0	null	null	null
15322982	null	17.0	null	19.0	19.0	17.0	null	null	null
18297072	null	null	18.0	null	19.0	17.0	null	null	null
12574802	null	null	18.0	null	null	17.0	null	null	null
12297987	null	null	null	null	null	17.0	null	null	null
12297989	null	null	null	null	null	17.0	null	null	null
9595994	null	null	null	null	null	17.0	null	null	null
23929950	null	null	18.0	19.0	19.0	17.0	null	null	null
7849721	null	null	18.0	19.0	19.0	17.0	null	null	null
19224584	null	null	18.0	null	19.0	17.0	null	null	null
7849723	null	null	18.0	null	19.0	17.0	null	null	null
15525497	null	null	null	null	null	17.0	null	null	null
27653901	null	null	18.0	19.0	19.0	17.0	null	null	null
7849720	null	17.0	18.0	19.0	19.0	17.0	null	null	null
18322470	null	null	null	null	null	null	10.0	null	null
9412624	null	null	18.0	19.0	19.0	17.0	null	null	null
29053833	null	null	18.0	19.0	19.0	17.0	null	null	null
18588534	18.0	null	null	null	null	null	null	null	null
24362818	null	null	null	null	null	null	4.505244543931599	null	null
24362816	18.0	null	13.933820401478062	19.0	19.0	14.046044340536035	10.0	10.0	null
24362817	12.470435285657961	null	null	null	null	17.0	null	null	null
6603618	null	null	null	19.0	19.0	17.0	null	null	null
20398886	null	null	null	null	19.0	17.0	null	null	null
25521379	null	null	null	null	null	17.0	null	null	null
20398884	null	null	null	19.0	19.0	17.0	null	null	null
7849717	null	null	18.0	19.0	19.0	17.0	null	null	null
21526224	null	17.0	null	null	null	null	null	null	null
17686523	null	null	null	null	null	null	6.451154692986912	null	null
19224595	10.390993743978127	null	null	11.95542701676884	null	null	null	null	null
7849710	null	17.0	null	null	19.0	null	null	null	null
25521378	null	null	null	null	null	17.0	null	null	null
7849712	null	null	18.0	null	null	17.0	null	null	null
9225696	null	17.0	18.0	null	null	17.0	null	null	null
22036171	null	null	18.0	null	19.0	17.0	null	null	null
29956681	null	null	18.0	null	19.0	17.0	null	null	null
22036172	null	null	null	19.0	19.0	12.947432051867926	null	null	null
23398397	12.470435285657961	null	18.0	null	null	null	null	null	null
16175573	null	null	null	null	null	17.0	null	null	null
2882793	null	null	null	null	19.0	17.0	null	null	null
18358451	null	null	null	null	null	17.0	null	null	null
17192441	12.470435285657961	11.274233819348781	null	null	null	null	null	null	null
7849704	null	null	18.0	19.0	19.0	17.0	null	null	null
27273810	null	17.0	null	19.0	19.0	17.0	null	null	null
7849702	null	null	null	null	null	17.0	null	null	null
22901947	null	null	null	null	19.0	17.0	null	null	null
2228319	11.777288105098016	null	null	null	19.0	null	null	null	null
