NetworkName	datasets	LLS
MG_IES	19752160	19.0
MG_IES	23468611	19.0
MG_IES	29383837	19.0
MG_IES	15173253	19.0
MG_IES	11586300	19.0
MG_IES	12736397	19.0
MG_IES	26437028	19.0
MG_IES	15714516	19.0
MG_IES	22864630	19.0
MG_IES	10464142	19.0
MG_IES	15714519	19.0
MG_IES	7734359	19.0
MG_IES	15911138	19.0
MG_IES	19752159	19.0
MG_IES	14992727	19.0
MG_IES	29755943	19.0
MG_IES	27325525	19.0
MG_IES	10844566	19.0
MG_IES	15714522	13.341721377888732
MG_IES	11266082	19.0
MG_IES	24817817	14.034868558448677
MG_IES	15923132	19.0
MG_IES	22246954	19.0
MG_IES	27017278	19.0
MG_IES	9790257	19.0
MG_IES	23686967	19.0
MG_IES	19651599	19.0
MG_IES	9856504	19.0
MG_IES	12900899	19.0
MG_IES	27301544	19.0
MG_IES	9736733	19.0
MG_IES	9326320	19.0
MG_IES	16278884	19.0
MG_IES	9562579	19.0
MG_IES	24973495	19.0
MG_IES	28639748	19.0
MG_IES	3179438	19.0
MG_IES	16361598	19.0
MG_IES	11309678	19.0
MG_IES	1419803	19.0
MG_IES	1419804	19.0
MG_IES	24631656	19.0
MG_IES	14724127	19.0
MG_IES	22455587	19.0
MG_IES	10507728	19.0
MG_IES	16278898	19.0
MG_IES	11536076	19.0
MG_IES	12707859	19.0
MG_IES	17998446	19.0
MG_IES	8956038	19.0
MG_IES	7734373	19.0
MG_IES	7915755	19.0
MG_IES	7734374	19.0
MG_IES	11536079	19.0
MG_IES	11536078	19.0
MG_IES	11536077	19.0
MG_IES	30232666	19.0
MG_IES	1972503	19.0
MG_IES	16234473	19.0
MG_IES	15891913	19.0
MG_IES	17291859	19.0
MG_IES	16733453	19.0
MG_IES	27663674	19.0
MG_IES	28862642	19.0
MG_IES	17489848	19.0
MG_IES	15163896	19.0
MG_IES	26817667	19.0
MG_IES	28752238	19.0
MG_IES	12203992	19.0
MG_IES	21454469	19.0
MG_IES	12864791	19.0
MG_IES	24744436	19.0
MG_IES	21477109	19.0
MG_IES	9659908	19.0
MG_IES	8081387	19.0
MG_IES	24443330	19.0
MG_IES	1550123	19.0
MG_IES	23660394	19.0
MG_IES	24444654	19.0
MG_IES	29531481	19.0
MG_IES	10958654	19.0
MG_IES	16487440	19.0
MG_IES	15596759	19.0
MG_IES	23269600	19.0
MG_IES	18688868	19.0
MG_IES	24431331	19.0
MG_IES	26193383	19.0
MG_IES	12215968	19.0
MG_IES	27889062	19.0
MG_IES	17998485	19.0
MG_IES	22514539	19.0
MG_IES	8123844	19.0
MG_IES	8123843	19.0
MG_IES	10417800	19.0
MG_IES	11310626	19.0
MG_IES	9736777	19.0
MG_IES	23486466	19.0
MG_IES	11723288	19.0
MG_IES	28975462	19.0
MG_IES	15304105	19.0
MG_IES	12652298	19.0
MG_IES	8392085	19.0
MG_IES	23570448	19.0
MG_IES	19807739	19.0
MG_IES	20440071	19.0
MG_IES	23643870	19.0
MG_IES	8081373	19.0
MG_IES	15895462	19.0
MG_IES	8081367	19.0
MG_IES	12401890	19.0
MG_IES	19807742	19.0
MG_IES	19409525	19.0
MG_IES	8081368	19.0
MG_IES	8037216	19.0
MG_IES	16929062	19.0
MG_IES	23841731	19.0
MG_IES	25050900	19.0
MG_IES	2168777	19.0
MG_IES	18380285	19.0
MG_IES	11038323	19.0
MG_IES	23385855	19.0
MG_IES	10844507	19.0
MG_IES	15173248	19.0
MG_IES	8037208	19.0
MG_IES	12864797	19.0
MG_IES	8037205	19.0
MG_IES	12677556	19.0
MG_IES	22701567	19.0
MG_IES	22726846	19.0
MG_IES	9886305	19.0
MG_IES	11068184	19.0
MG_IES	12497641	19.0
MG_IES	21214876	19.0
MG_IES	19139306	19.0
MG_IES	25085748	19.0
MG_IES	15991336	19.0
MG_IES	12497640	19.0
MG_IES	10821838	19.0
MG_IES	22815746	19.0
MG_IES	10718825	19.0
MG_IES	18512791	19.0
MG_IES	26573920	19.0
MG_IES	23499752	19.0
MG_IES	28528193	19.0
MG_IES	22768670	19.0
MG_IES	2082179	19.0
MG_IES	17063986	19.0
MG_IES	15967699	19.0
MG_IES	12357335	19.0
MG_IES	12357336	19.0
MG_IES	20104589	19.0
MG_IES	12070253	19.0
MG_IES	30423442	19.0
MG_IES	27769300	13.341721377888732
MG_IES	29903433	19.0
MG_IES	29298896	19.0
MG_IES	11286630	19.0
MG_IES	15852371	19.0
MG_IES	24138727	19.0
MG_IES	11286631	19.0
MG_IES	21353613	19.0
MG_IES	26410750	19.0
MG_IES	28074573	19.0
MG_IES	11831056	19.0
MG_IES	15666299	19.0
MG_IES	10682309	19.0
MG_IES	28958982	19.0
MG_IES	24991186	19.0
MG_IES	6216475	19.0
MG_IES	15890657	19.0
MG_IES	9851783	19.0
MG_IES	25199540	19.0
MG_IES	10494093	19.0
MG_IES	12417513	19.0
MG_IES	22526352	19.0
MG_IES	23624871	19.0
MG_IES	8103403	19.0
MG_IES	23519235	19.0
MG_IES	15269216	19.0
MG_IES	14766013	19.0
MG_IES	11593450	19.0
MG_IES	26043506	19.0
MG_IES	21135508	19.0
MG_IES	2764935	19.0
MG_IES	29724903	19.0
MG_IES	9772425	19.0
MG_IES	8094613	19.0
MG_IES	12417523	19.0
MG_IES	18765512	19.0
MG_IES	13948891	19.0
MG_IES	16307898	19.0
MG_IES	27078007	19.0
MG_IES	22047982	19.0
MG_IES	26786006	19.0
MG_IES	15637732	19.0
MG_IES	19708128	19.0
MG_IES	11527935	19.0
MG_IES	20880070	19.0
MG_IES	10958761	19.0
MG_IES	24949629	19.0
MG_IES	18246032	19.0
MG_IES	7668257	19.0
MG_IES	12220456	19.0
MG_IES	24340015	19.0
MG_IES	25703627	19.0
MG_IES	16301704	19.0
MG_IES	18979121	19.0
MG_IES	22034641	19.0
MG_IES	15349879	19.0
MG_IES	27523285	19.0
MG_IES	9105656	19.0
MG_IES	16847462	19.0
MG_IES	9851768	19.0
MG_IES	17620573	19.0
MG_IES	27860360	19.0
MG_IES	10699187	19.0
MG_IES	28211240	19.0
MG_IES	26992161	19.0
MG_IES	11275943	19.0
MG_IES	16444274	19.0
MG_IES	22744660	19.0
MG_IES	7671849	19.0
MG_IES	25741938	19.0
MG_IES	10824074	19.0
MG_IES	28640947	19.0
MG_IES	15726496	19.0
MG_IES	18830232	19.0
MG_IES	20076800	19.0
MG_IES	16000562	19.0
MG_IES	11802522	19.0
MG_IES	26865159	19.0
MG_IES	11567139	19.0
MG_IES	26084028	19.0
MG_IES	29205472	19.0
MG_IES	14234962	19.0
MG_IES	18042262	19.0
MG_IES	28971901	19.0
MG_IES	9143933	19.0
MG_IES	9454742	19.0
MG_IES	25667404	19.0
MG_IES	8703170	19.0
MG_IES	15637719	19.0
MG_IES	20231366	19.0
MG_IES	12838553	19.0
MG_IES	20360992	19.0
MG_IES	17961166	19.0
MG_IES	18420150	19.0
MG_IES	23558838	19.0
MG_IES	17252003	19.0
MG_IES	19745168	19.0
MG_IES	10874306	19.0
MG_IES	15852376	19.0
MG_IES	21705420	19.0
MG_IES	29484516	19.0
MG_IES	22206013	19.0
MG_IES	24042580	19.0
MG_IES	15532022	19.0
MG_IES	28211224	19.0
MG_IES	14756676	19.0
MG_IES	11486912	19.0
MG_IES	15257268	19.0
MG_IES	15532026	19.0
MG_IES	8554073	19.0
MG_IES	7645594	19.0
MG_IES	11441142	19.0
MG_IES	15666242	19.0
MG_IES	8554077	19.0
MG_IES	26084044	19.0
MG_IES	22978711	19.0
MG_IES	3191114	19.0
MG_IES	9536098	19.0
MG_IES	17698383	19.0
MG_IES	2215617	19.0
MG_IES	15852392	19.0
MG_IES	24316379	19.0
MG_IES	15781264	19.0
MG_IES	10616841	19.0
MG_IES	15282208	19.0
MG_IES	9245994	19.0
MG_IES	27302973	19.0
MG_IES	24569162	19.0
MG_IES	9536091	19.0
MG_IES	8789452	19.0
MG_IES	24569166	19.0
MG_IES	9452100	19.0
MG_IES	27079373	19.0
MG_IES	12837242	19.0
MG_IES	9143917	19.0
MG_IES	9452106	19.0
MG_IES	16538002	19.0
MG_IES	8554072	19.0
MG_IES	7338549	19.0
MG_IES	14756668	19.0
MG_IES	9143919	19.0
MG_IES	9452105	19.0
MG_IES	14526173	19.0
MG_IES	11929852	19.0
MG_IES	15015129	19.0
MG_IES	26969752	19.0
MG_IES	23540691	19.0
MG_IES	22010633	19.0
MG_IES	9683546	19.0
MG_IES	8088787	19.0
MG_IES	14769931	19.0
MG_IES	22606975	19.0
MG_IES	9158154	19.0
MG_IES	22264700	19.0
MG_IES	14769940	19.0
MG_IES	14757946	19.0
MG_IES	21645214	19.0
MG_IES	24324832	19.0
MG_IES	22508517	19.0
MG_IES	25402622	19.0
MG_IES	28012258	19.0
MG_IES	24888332	19.0
MG_IES	12034796	19.0
MG_IES	28388887	19.0
MG_IES	26811336	19.0
MG_IES	19464195	19.0
MG_IES	26342108	19.0
MG_IES	14985404	19.0
MG_IES	31112740	19.0
MG_IES	17962469	19.0
MG_IES	26896281	19.0
MG_IES	16932613	19.0
MG_IES	25186273	19.0
MG_IES	9158144	19.0
MG_IES	22213132	19.0
MG_IES	16650784	19.0
MG_IES	9682219	19.0
MG_IES	15210521	19.0
MG_IES	10580570	19.0
MG_IES	20531442	19.0
MG_IES	25542954	19.0
MG_IES	12034785	19.0
MG_IES	16750164	19.0
MG_IES	15253707	19.0
MG_IES	14961451	19.0
MG_IES	26381711	19.0
MG_IES	22900900	19.0
MG_IES	2251268	19.0
MG_IES	9177373	19.0
MG_IES	9286457	19.0
MG_IES	28572275	19.0
MG_IES	15590700	19.0
MG_IES	28145425	19.0
MG_IES	28790396	19.0
MG_IES	20556798	19.0
MG_IES	1671131	19.0
MG_IES	8530087	19.0
MG_IES	21190393	19.0
MG_IES	8514853	19.0
MG_IES	10681080	19.0
MG_IES	22213154	19.0
MG_IES	7603790	19.0
MG_IES	25356899	19.0
MG_IES	9286463	19.0
MG_IES	17098698	19.0
MG_IES	23563313	19.0
MG_IES	18716558	19.0
MG_IES	21185810	19.0
MG_IES	20184619	19.0
MG_IES	7668285	19.0
MG_IES	12123233	19.0
MG_IES	27234031	19.0
MG_IES	11472338	19.0
MG_IES	23550058	19.0
MG_IES	23834557	19.0
MG_IES	11792809	19.0
MG_IES	21520339	19.0
MG_IES	9603436	19.0
MG_IES	20358602	19.0
MG_IES	18625437	19.0
MG_IES	9603435	19.0
MG_IES	10441575	19.0
MG_IES	26571382	19.0
MG_IES	28289076	19.0
MG_IES	3560758	19.0
MG_IES	24947036	19.0
MG_IES	27912047	19.0
MG_IES	18614772	19.0
MG_IES	9018031	19.0
MG_IES	10441570	19.0
MG_IES	27120018	19.0
MG_IES	15313841	19.0
MG_IES	8625130	19.0
MG_IES	10441569	19.0
MG_IES	27825928	13.341721377888732
MG_IES	27329137	19.0
MG_IES	22773132	19.0
MG_IES	9286441	19.0
MG_IES	21519361	19.0
MG_IES	16354225	19.0
MG_IES	11371648	19.0
MG_IES	29758347	19.0
MG_IES	11297324	19.0
MG_IES	27468121	19.0
MG_IES	25182700	19.0
MG_IES	21248271	19.0
MG_IES	11333381	19.0
MG_IES	20832397	19.0
MG_IES	16470591	19.0
MG_IES	24776970	19.0
MG_IES	23166352	19.0
MG_IES	21917775	19.0
MG_IES	22973895	19.0
MG_IES	3286010	19.0
MG_IES	21869538	19.0
MG_IES	10383749	19.0
MG_IES	17018561	19.0
MG_IES	24691551	19.0
MG_IES	23762320	19.0
MG_IES	14732620	19.0
MG_IES	10779847	19.0
MG_IES	25725044	19.0
MG_IES	20019332	19.0
MG_IES	17229650	19.0
MG_IES	10839976	19.0
MG_IES	25538044	19.0
MG_IES	21391991	19.0
MG_IES	18271001	19.0
MG_IES	23238346	19.0
MG_IES	15788730	19.0
MG_IES	8882880	19.0
MG_IES	10218481	19.0
MG_IES	12730114	19.0
MG_IES	12161514	19.0
MG_IES	9430732	19.0
MG_IES	29349289	19.0
MG_IES	31292255	19.0
MG_IES	10852928	19.0
MG_IES	9122231	19.0
MG_IES	9502772	19.0
MG_IES	24980502	19.0
MG_IES	21129727	19.0
MG_IES	28777491	19.0
MG_IES	11214910	19.0
MG_IES	16601889	19.0
MG_IES	20338123	19.0
MG_IES	11139256	19.0
MG_IES	18783408	19.0
MG_IES	9452070	19.0
MG_IES	17900154	19.0
MG_IES	27601211	19.0
MG_IES	9452072	19.0
MG_IES	8001160	19.0
MG_IES	9452077	19.0
MG_IES	15643621	19.0
MG_IES	22460196	19.0
MG_IES	11230174	19.0
MG_IES	17937425	19.0
MG_IES	12112656	19.0
MG_IES	27172900	19.0
MG_IES	7901282	19.0
MG_IES	16969868	19.0
MG_IES	20718791	19.0
MG_IES	23008233	19.0
MG_IES	11773631	19.0
MG_IES	15998776	19.0
MG_IES	7014807	19.0
MG_IES	14599068	19.0
MG_IES	11139247	19.0
MG_IES	26415523	19.0
MG_IES	9452080	19.0
MG_IES	27297947	19.0
MG_IES	16287072	19.0
MG_IES	17925440	19.0
MG_IES	15009235	19.0
MG_IES	17182432	19.0
MG_IES	12820478	19.0
MG_IES	8213816	19.0
MG_IES	21070211	19.0
MG_IES	17561763	19.0
MG_IES	20718792	19.0
MG_IES	22610276	19.0
MG_IES	23059813	19.0
MG_IES	24981858	19.0
MG_IES	15354328	19.0
MG_IES	28980096	19.0
MG_IES	25372031	19.0
MG_IES	9537412	19.0
MG_IES	15009215	19.0
MG_IES	30013182	19.0
MG_IES	12515812	19.0
MG_IES	9452090	19.0
MG_IES	27476540	19.0
MG_IES	9894878	19.0
MG_IES	9452091	19.0
MG_IES	29314551	19.0
MG_IES	27541164	19.0
MG_IES	12161600	19.0
MG_IES	15643603	19.0
MG_IES	23743246	19.0
MG_IES	9452099	19.0
MG_IES	20970362	19.0
MG_IES	23494849	19.0
MG_IES	24750412	19.0
MG_IES	22203740	19.0
MG_IES	17937443	19.0
MG_IES	20639400	19.0
MG_IES	11214907	19.0
MG_IES	19783390	19.0
MG_IES	10664520	19.0
MG_IES	20669277	19.0
MG_IES	26950270	19.0
MG_IES	19351654	19.0
MG_IES	8530002	19.0
MG_IES	30140060	19.0
MG_IES	24283814	19.0
MG_IES	9537420	19.0
MG_IES	10826619	19.0
MG_IES	29529044	19.0
MG_IES	16678356	19.0
MG_IES	15643616	19.0
MG_IES	19427269	13.341721377888732
MG_IES	11242118	19.0
MG_IES	19033726	19.0
MG_IES	25974638	19.0
MG_IES	18061454	19.0
MG_IES	24889630	19.0
MG_IES	21765025	19.0
MG_IES	12111371	19.0
MG_IES	11170095	19.0
MG_IES	27006472	19.0
MG_IES	9777342	19.0
MG_IES	15466013	19.0
MG_IES	11139207	19.0
MG_IES	27250922	19.0
MG_IES	25721401	19.0
MG_IES	14534577	19.0
MG_IES	22763723	19.0
MG_IES	12111367	19.0
MG_IES	27843868	19.0
MG_IES	12111369	19.0
MG_IES	24827398	19.0
MG_IES	24589565	19.0
MG_IES	26681808	19.0
MG_IES	21206382	19.0
MG_IES	28688840	19.0
MG_IES	10982473	19.0
MG_IES	11978766	19.0
MG_IES	12780753	19.0
MG_IES	24476933	19.0
MG_IES	28509084	19.0
MG_IES	8639804	19.0
MG_IES	28496994	19.0
MG_IES	25596766	19.0
MG_IES	2479553	19.0
MG_IES	29404407	19.0
MG_IES	18974355	19.0
MG_IES	18716613	19.0
MG_IES	18682808	19.0
MG_IES	1587388	19.0
MG_IES	11991748	19.0
MG_IES	19307547	19.0
MG_IES	20833645	19.0
MG_IES	10484769	19.0
MG_IES	17304052	19.0
MG_IES	7829078	19.0
MG_IES	22197489	19.0
MG_IES	28334996	19.0
MG_IES	17458871	19.0
MG_IES	10458483	19.0
MG_IES	26188975	19.0
MG_IES	21245956	19.0
MG_IES	27348394	14.034868558448677
MG_IES	17458872	19.0
MG_IES	30544562	19.0
MG_IES	23064367	19.0
MG_IES	11587540	19.0
MG_IES	21071598	19.0
MG_IES	11170080	19.0
MG_IES	8213840	19.0
MG_IES	18503012	19.0
MG_IES	11849230	19.0
MG_IES	24891900	19.0
MG_IES	25788519	19.0
MG_IES	19843503	19.0
MG_IES	19843504	19.0
MG_IES	7710253	19.0
MG_IES	21801157	19.0
MG_IES	2010538	19.0
MG_IES	25846457	19.0
MG_IES	8339746	19.0
MG_IES	18518985	19.0
MG_IES	10471458	19.0
MG_IES	10737979	19.0
MG_IES	21129721	19.0
MG_IES	12112662	19.0
MG_IES	9430698	19.0
MG_IES	16488608	19.0
MG_IES	12112664	19.0
MG_IES	10737975	19.0
MG_IES	10196694	19.0
MG_IES	9280283	19.0
MG_IES	24944815	19.0
MG_IES	12112667	19.0
MG_IES	28887846	19.0
MG_IES	19141585	19.0
MG_IES	17955262	19.0
MG_IES	8622978	19.0
MG_IES	29229467	19.0
MG_IES	19500388	19.0
MG_IES	1354985	19.0
MG_IES	11479728	19.0
MG_IES	8223243	19.0
MG_IES	26709783	19.0
MG_IES	7772513	19.0
MG_IES	16385457	19.0
MG_IES	11479731	19.0
MG_IES	10932187	19.0
MG_IES	10737985	19.0
MG_IES	19777577	14.034868558448677
MG_IES	11095629	19.0
MG_IES	27477828	19.0
MG_IES	29382611	19.0
MG_IES	19710410	19.0
MG_IES	17661097	19.0
MG_IES	18709451	19.0
MG_IES	23033274	13.341721377888732
MG_IES	11479732	19.0
MG_IES	10915611	19.0
MG_IES	27892788	19.0
MG_IES	26056787	19.0
MG_IES	12588800	19.0
MG_IES	11479741	19.0
MG_IES	22184139	19.0
MG_IES	25125334	19.0
MG_IES	21514436	19.0
MG_IES	20513597	13.341721377888732
MG_IES	15570217	19.0
MG_IES	26510092	19.0
MG_IES	10737996	19.0
MG_IES	14695241	19.0
MG_IES	28400947	19.0
MG_IES	18337304	19.0
MG_IES	20178741	19.0
MG_IES	8621627	19.0
MG_IES	17620556	19.0
MG_IES	11857740	19.0
MG_IES	15482961	19.0
MG_IES	15305357	19.0
MG_IES	23184149	19.0
MG_IES	18024408	19.0
MG_IES	30440076	19.0
MG_IES	9641683	19.0
MG_IES	24668814	19.0
MG_IES	8326490	19.0
MG_IES	26891472	19.0
MG_IES	20550552	19.0
MG_IES	15148145	19.0
MG_IES	11857736	19.0
MG_IES	2775660	19.0
MG_IES	17661077	19.0
MG_IES	15668980	19.0
MG_IES	11039577	19.0
MG_IES	21232697	19.0
MG_IES	10585338	19.0
MG_IES	21851494	19.0
MG_IES	23420520	19.0
MG_IES	21153446	19.0
MG_IES	19478817	19.0
MG_IES	17846173	19.0
MG_IES	26387913	19.0
MG_IES	27906107	19.0
MG_IES	23593218	19.0
MG_IES	15466003	19.0
MG_IES	17657824	19.0
MG_IES	24124034	19.0
MG_IES	30057589	19.0
MG_IES	15953013	19.0
MG_IES	15466004	19.0
MG_IES	15953011	19.0
MG_IES	20550563	19.0
MG_IES	10364515	19.0
MG_IES	9452025	19.0
MG_IES	9452024	19.0
MG_IES	9452027	19.0
MG_IES	21850159	19.0
MG_IES	17657823	19.0
MG_IES	9452026	19.0
MG_IES	10585341	19.0
MG_IES	11071668	19.0
MG_IES	19292878	19.0
MG_IES	23895425	13.341721377888732
MG_IES	10620137	19.0
MG_IES	2241958	19.0
MG_IES	20095975	19.0
MG_IES	10690885	19.0
MG_IES	22314138	19.0
MG_IES	8563750	19.0
MG_IES	20095979	19.0
MG_IES	25351951	19.0
MG_IES	1339397	19.0
MG_IES	9820618	19.0
MG_IES	30396722	19.0
MG_IES	3470784	19.0
MG_IES	22810924	19.0
MG_IES	11435304	19.0
MG_IES	24726726	19.0
MG_IES	1391967	19.0
MG_IES	1351030	19.0
MG_IES	9452032	19.0
MG_IES	10393062	19.0
MG_IES	29225908	19.0
MG_IES	23696453	19.0
MG_IES	21112924	19.0
MG_IES	23827346	19.0
MG_IES	9452035	19.0
MG_IES	22057236	19.0
MG_IES	7943045	19.0
MG_IES	16157901	19.0
MG_IES	12713581	19.0
MG_IES	10690872	19.0
MG_IES	1376329	19.0
MG_IES	21057262	19.0
MG_IES	17374725	19.0
MG_IES	11746050	19.0
MG_IES	31022435	19.0
MG_IES	22695177	19.0
MG_IES	20410308	19.0
MG_IES	7772539	19.0
MG_IES	28242437	19.0
MG_IES	24176978	19.0
MG_IES	16604058	19.0
MG_IES	28778788	19.0
MG_IES	9452043	19.0
MG_IES	15469931	19.0
MG_IES	16157909	19.0
MG_IES	9452044	19.0
MG_IES	9452049	19.0
MG_IES	24498303	19.0
MG_IES	15726408	19.0
MG_IES	1862076	19.0
MG_IES	16157908	19.0
MG_IES	10706858	19.0
MG_IES	21910224	19.0
MG_IES	11746045	19.0
MG_IES	23360469	19.0
MG_IES	11746040	19.0
MG_IES	15299030	19.0
MG_IES	11746044	19.0
MG_IES	10080178	19.0
MG_IES	30083803	19.0
MG_IES	29878067	19.0
MG_IES	23046578	11.95542701676884
MG_IES	25488983	19.0
MG_IES	1377680	19.0
MG_IES	22990302	19.0
MG_IES	29368331	19.0
MG_IES	9452059	19.0
MG_IES	22315453	19.0
MG_IES	8620346	19.0
MG_IES	15048894	19.0
MG_IES	26000327	19.0
MG_IES	31420886	19.0
MG_IES	25733449	19.0
MG_IES	10051646	19.0
MG_IES	8618022	19.0
MG_IES	12116199	19.0
MG_IES	26000322	19.0
MG_IES	1391960	19.0
MG_IES	26525999	19.0
MG_IES	9452063	19.0
MG_IES	9452065	19.0
MG_IES	11786921	19.0
MG_IES	9452064	19.0
MG_IES	14584882	19.0
MG_IES	14584883	19.0
MG_IES	10932196	19.0
MG_IES	16831973	19.0
MG_IES	9452068	19.0
MG_IES	14644997	19.0
MG_IES	19823081	19.0
MG_IES	14751810	19.0
MG_IES	8364592	19.0
MG_IES	30173992	19.0
MG_IES	3401602	19.0
MG_IES	20686069	19.0
MG_IES	20371507	19.0
MG_IES	10352942	19.0
MG_IES	8664899	19.0
MG_IES	9737771	19.0
MG_IES	21696515	19.0
MG_IES	11137991	19.0
MG_IES	8664896	19.0
MG_IES	25954304	19.0
MG_IES	9851445	19.0
MG_IES	29538758	19.0
MG_IES	12761627	19.0
MG_IES	12815588	19.0
MG_IES	12072797	19.0
MG_IES	26637798	19.0
MG_IES	7833953	19.0
MG_IES	12417605	19.0
MG_IES	23335372	19.0
MG_IES	31875549	19.0
MG_IES	25878907	19.0
MG_IES	12357473	19.0
MG_IES	7866405	19.0
MG_IES	17173049	19.0
MG_IES	12791038	19.0
MG_IES	2673923	19.0
MG_IES	9544837	19.0
MG_IES	23889995	19.0
MG_IES	25468195	19.0
MG_IES	15223780	19.0
MG_IES	17022082	19.0
MG_IES	25895478	19.0
MG_IES	12406973	19.0
MG_IES	19444090	19.0
MG_IES	12161499	19.0
MG_IES	19621417	19.0
MG_IES	27913086	19.0
MG_IES	26336158	19.0
MG_IES	12966531	19.0
MG_IES	11238684	19.0
MG_IES	11326085	19.0
MG_IES	12966518	19.0
MG_IES	28604960	19.0
MG_IES	26749132	19.0
MG_IES	8938442	19.0
MG_IES	27068579	19.0
MG_IES	11968093	19.0
MG_IES	8364576	19.0
MG_IES	20142502	19.0
MG_IES	26308914	19.0
MG_IES	7833935	19.0
MG_IES	10518276	19.0
MG_IES	12185453	19.0
MG_IES	12966523	19.0
MG_IES	7833930	19.0
MG_IES	8675579	19.0
MG_IES	8812440	19.0
MG_IES	12966522	19.0
MG_IES	25629079	19.0
MG_IES	10647889	19.0
MG_IES	7620154	19.0
MG_IES	21063026	19.0
MG_IES	17096318	19.0
MG_IES	18487367	19.0
MG_IES	9506549	19.0
MG_IES	21697813	19.0
MG_IES	7579449	19.0
MG_IES	15929042	19.0
MG_IES	23534974	19.0
MG_IES	26187298	19.0
MG_IES	7833929	19.0
MG_IES	23791194	19.0
MG_IES	16722615	19.0
MG_IES	3162733	19.0
MG_IES	27899912	19.0
MG_IES	29926425	19.0
MG_IES	12953268	19.0
MG_IES	27426421	19.0
MG_IES	18470519	19.0
MG_IES	20395510	19.0
MG_IES	7783162	19.0
MG_IES	26067811	19.0
MG_IES	20371544	19.0
MG_IES	12953260	19.0
MG_IES	8514744	19.0
MG_IES	16137562	19.0
MG_IES	12161469	19.0
MG_IES	15929036	19.0
MG_IES	8598869	19.0
MG_IES	11675338	19.0
MG_IES	26888179	19.0
MG_IES	10932264	19.0
MG_IES	18790821	19.0
MG_IES	26558463	11.95542701676884
MG_IES	2834824	19.0
MG_IES	28532758	19.0
MG_IES	28555414	19.0
MG_IES	12632031	19.0
MG_IES	14678799	19.0
MG_IES	16227536	19.0
MG_IES	11477083	19.0
MG_IES	23475612	19.0
MG_IES	30058937	19.0
MG_IES	9003500	19.0
MG_IES	9003501	19.0
MG_IES	8446106	19.0
MG_IES	21326300	19.0
MG_IES	23992562	19.0
MG_IES	15121790	19.0
MG_IES	21555342	13.341721377888732
MG_IES	8224266	19.0
MG_IES	27094867	13.341721377888732
MG_IES	10944223	19.0
MG_IES	23462331	19.0
MG_IES	15557452	19.0
MG_IES	16621917	19.0
MG_IES	10946881	19.0
MG_IES	16823392	19.0
MG_IES	27081551	19.0
MG_IES	20358595	19.0
MG_IES	28348241	19.0
MG_IES	16890191	19.0
MG_IES	22082465	19.0
MG_IES	21863277	19.0
MG_IES	23636941	19.0
MG_IES	29120066	19.0
MG_IES	9603736	19.0
MG_IES	2349931	19.0
MG_IES	26900326	19.0
MG_IES	27273576	19.0
MG_IES	28222214	19.0
MG_IES	21542064	19.0
MG_IES	26499107	19.0
MG_IES	23408866	19.0
MG_IES	7505151	19.0
MG_IES	26224785	19.0
MG_IES	24722855	19.0
MG_IES	22159456	19.0
MG_IES	21593607	19.0
MG_IES	22020124	19.0
MG_IES	12244321	19.0
MG_IES	10604746	19.0
MG_IES	24582487	19.0
MG_IES	23658386	19.0
MG_IES	20547083	19.0
MG_IES	8262523	19.0
MG_IES	16936096	19.0
MG_IES	1347532	19.0
MG_IES	27385396	19.0
MG_IES	29574456	19.0
MG_IES	16283678	19.0
MG_IES	27528495	19.0
MG_IES	23576762	19.0
MG_IES	23665482	19.0
MG_IES	11545687	19.0
MG_IES	3009023	19.0
MG_IES	16270353	19.0
MG_IES	11074242	19.0
MG_IES	10909849	19.0
MG_IES	21689390	19.0
MG_IES	30291184	19.0
MG_IES	17484864	19.0
MG_IES	28398555	19.0
MG_IES	26542466	19.0
MG_IES	17290294	19.0
MG_IES	22462537	19.0
MG_IES	10602116	19.0
MG_IES	8614560	19.0
MG_IES	7962294	19.0
MG_IES	27830187	19.0
MG_IES	11801590	19.0
MG_IES	7778600	19.0
MG_IES	24131138	19.0
MG_IES	18539099	19.0
MG_IES	10909858	19.0
MG_IES	25572454	19.0
MG_IES	30486714	19.0
MG_IES	22487848	19.0
MG_IES	7524315	19.0
MG_IES	1569346	19.0
MG_IES	11122099	19.0
MG_IES	11683780	19.0
MG_IES	19037259	19.0
MG_IES	24726356	19.0
MG_IES	15691574	19.0
MG_IES	6711603	19.0
MG_IES	17297704	19.0
MG_IES	11286389	19.0
MG_IES	27842159	19.0
MG_IES	24120487	19.0
MG_IES	24526388	19.0
MG_IES	25765846	19.0
MG_IES	27830185	19.0
MG_IES	23132696	19.0
MG_IES	8639833	19.0
MG_IES	27830184	19.0
MG_IES	17469202	19.0
MG_IES	25740509	19.0
MG_IES	19147669	19.0
MG_IES	8045948	19.0
MG_IES	26531781	19.0
MG_IES	2480601	19.0
MG_IES	25891934	19.0
MG_IES	16936081	19.0
MG_IES	17343269	19.0
MG_IES	15948199	19.0
MG_IES	23808592	19.0
MG_IES	28671726	19.0
MG_IES	23401352	19.0
MG_IES	15948193	19.0
MG_IES	28621423	19.0
MG_IES	23425300	19.0
MG_IES	20593814	19.0
MG_IES	17726488	19.0
MG_IES	24710820	19.0
MG_IES	2556398	19.0
MG_IES	26963950	19.0
MG_IES	26725140	19.0
